Ticker,Price,Market Cap,Date
BIT,2.74,1603575042.14,01/11/2021
ICX,2.33,1570950938.26,01/11/2021
BAT,1.02,1526706755.97,01/11/2021
DCR,111.95,1506629236.84,01/11/2021
KCS,18.35,1469781801.24,01/11/2021
CTC,2.51,1418317195.03,01/11/2021
OKB,22.77,1366133434.35,01/11/2021
LRC,1.03,1360393474.20,01/11/2021
ZIL,0.1128,1346899933.87,01/11/2021
TTT,12.75,1335561599.40,01/11/2021
SCRT,8.76,1312527520.32,01/11/2021
REV,0.0154,1309617773.52,01/11/2021
YFI,34849.75,1276815343.46,01/11/2021
MINA,4.43,1245933883.44,01/11/2021
ELON,0.000002188,1219989470.04,01/11/2021
RVN,0.1203,1202332666.85,01/11/2021
YOUC,0.1774,1187824534.11,01/11/2021
TUSD,0.9998,1187646272.88,01/11/2021
SNX,10.32,1185124069.22,01/11/2021
XDC,0.09521,1171553216.67,01/11/2021
AUDIO,2.30,1157846673.31,01/11/2021
BTG,64.36,1127136774.57,01/11/2021
PERP,16.34,1122283251.00,01/11/2021
KDA,7.05,1103040937.82,01/11/2021
OMI,0.006615,1100022503.48,01/11/2021
NXM,165.46,1094536678.03,01/11/2021
RLY,0.6965,1055744300.90,01/11/2021
ZRX,1.23,1043432069.25,01/11/2021
CEL,4.32,1032294116.64,01/11/2021
RENBTC,61051.31,1029762606.25,01/11/2021
BNT,4.30,1020403758.63,01/11/2021
ZEN,87.17,1019192581.11,01/11/2021
REN,1.00,1001108571.86,01/11/2021
SRM,7.51,1001048485.85,01/11/2021
SC,0.02003,985429026.77,01/11/2021
CCXX,55.12,984444180.92,01/11/2021
TEL,0.01797,983473476.57,01/11/2021
ANKR,0.1204,982975103.57,01/11/2021
CVX,30.01,982378434.92,01/11/2021
DYDX,17.37,978720374.80,01/11/2021
vBNB,11.56,974577174.32,01/11/2021
USDP,0.9998,945440373.18,01/11/2021
LN,156.20,933390739.77,01/11/2021
ONT,1.03,898449245.18,01/11/2021
IOST,0.04898,886538849.27,01/11/2021
SKL,0.3576,850327980.25,01/11/2021
MOVR,380.64,826072032.71,01/11/2021
1INCH,4.57,824882121.25,01/11/2021
DGB,0.05478,811106072.56,01/11/2021
NANO,6.04,804647230.16,01/11/2021
RAY,10.82,796863695.53,01/11/2021
JASMY,0.1676,796739391.58,01/11/2021
WEMIX,6.36,784326886.94,01/11/2021
UMA,12.29,782461836.15,01/11/2021
MDX,1.03,765815682.57,01/11/2021
VGX,2.73,759856160.93,01/11/2021
WAXP,0.4184,757161485.56,01/11/2021
OCEAN,1.21,744799693.14,01/11/2021
CELR,0.1206,730053265.45,01/11/2021
LUSD,0.9884,711104675.61,01/11/2021
C98,3.74,692337280.14,01/11/2021
GNO,458.06,689198503.54,01/11/2021
XWC,0.9212,685563458.68,01/11/2021
DENT,0.00687,680162435.47,01/11/2021
ILV,1054.00,677244526.38,01/11/2021
IOTX,0.07041,671748698.75,01/11/2021
WOO,1.23,670943278.85,01/11/2021
MOB,9.01,669033637.81,01/11/2021
STORJ,1.86,651670324.88,01/11/2021
INO,3.60,647738754.71,01/11/2021
DFI,2.13,639243773.14,01/11/2021
GALA,0.09104,635237845.84,01/11/2021
ALT,10.50,630179122.60,01/11/2021
NU,0.9099,625538203.34,01/11/2021
CHSB,0.6251,625097417.26,01/11/2021
FRAX,0.9975,619745484.15,01/11/2021
WIN,0.0007968,610494891.18,01/11/2021
RACA,0.003345,608226392.86,01/11/2021
USDN,0.9709,602681403.08,01/11/2021
FET,0.7881,587996942.74,01/11/2021
GLM,0.5879,587858268.34,01/11/2021
COTI,0.65,564634757.49,01/11/2021
LPT,26.60,563022825.72,01/11/2021
LYXe,37.06,557612200.14,01/11/2021
CKB,0.01954,555326646.88,01/11/2021
KAVA,6.05,552940687.54,01/11/2021
POLY,0.7065,538155978.48,01/11/2021
RSR,0.04085,537566505.67,01/11/2021
XDB,0.6734,523248819.18,01/11/2021
XPRT,8.95,515720796.21,01/11/2021
REEF,0.03478,514937074.99,01/11/2021
FX,1.19,484280945.03,01/11/2021
GT,6.30,482647474.76,01/11/2021
ALPHA,1.07,475453031.09,01/11/2021
BTRST,5.90,473250544.58,01/11/2021
SXP,2.42,467302793.45,01/11/2021
INJ,10.61,463400193.00,01/11/2021
WRX,1.42,451087430.00,01/11/2021
LSK,3.48,449063847.19,01/11/2021
NMR,43.91,447755884.66,01/11/2021
VTHO,0.01065,444475952.02,01/11/2021
YGG,6.41,437168212.96,01/11/2021
ZNN,69.84,436057420.75,01/11/2021
RGT,38.41,432253513.52,01/11/2021
BTCST,37.76,431154824.66,01/11/2021
ANC,3.15,427925731.35,01/11/2021
FEI,1.00,426611752.43,01/11/2021
VLX,0.1954,415011851.60,01/11/2021
TRIBE,0.9033,409596029.65,01/11/2021
TRAC,1.14,408451227.09,01/11/2021
KEEP,0.676,404253798.27,01/11/2021
BEST,1.06,400571526.15,01/11/2021
BAKE,2.07,399798627.14,01/11/2021
PUNDIX,1.54,398947133.29,01/11/2021
XYO,0.03096,397619335.32,01/11/2021
XVG,0.02393,394537910.36,01/11/2021
MED,0.07287,392218034.24,01/11/2021
PYR,20.64,392043536.90,01/11/2021
SUPER,1.09,391020028.04,01/11/2021
VRA,0.0838,374595881.03,01/11/2021
CTSI,0.7666,370058946.47,01/11/2021
FIDA,8.20,368255095.81,01/11/2021
TWT,1.05,364518941.32,01/11/2021
NKN,0.519,363273525.39,01/11/2021
BCD,1.94,361862302.37,01/11/2021
OGN,1.03,361797181.95,01/11/2021
RPL,34.94,359130069.69,01/11/2021
ORC,0.6445,357247703.46,01/11/2021
TRU,0.6461,354653289.84,01/11/2021
KNC,1.98,351819193.71,01/11/2021
RLC,4.34,347502620.70,01/11/2021
ALCX,452.90,346874318.78,01/11/2021
ARDR,0.3432,342831531.19,01/11/2021
ELF,0.6253,340458899.41,01/11/2021
BAND,9.65,339716345.19,01/11/2021
ARRR,1.80,338481679.90,01/11/2021
WILD,4.54,334380257.85,01/11/2021
AGIX,0.3335,333541881.87,01/11/2021
UBT,2.22,333487014.05,01/11/2021
MASK,11.43,332993277.50,01/11/2021
ASD,0.5031,332378812.58,01/11/2021
PLA,1.37,331743604.52,01/11/2021
CFX,0.3238,329994059.29,01/11/2021
ONG,1.24,326076623.51,01/11/2021
OXT,0.4711,325417315.61,01/11/2021
ALICE,14.06,323282874.04,01/11/2021
SNT,0.09314,323252980.26,01/11/2021
HIVE,0.8103,320220456.35,01/11/2021
CVC,0.4778,320153471.38,01/11/2021
PAXG,1791.76,319781895.72,01/11/2021
MBOX,4.26,319333198.36,01/11/2021
STMX,0.03169,316881431.93,01/11/2021
BORA,0.3564,316659373.40,01/11/2021
PROM,18.93,311364382.66,01/11/2021
KOK,2.87,308167549.84,01/11/2021
EWT,10.25,308071891.48,01/11/2021
DAG,0.2412,305630186.47,01/11/2021
TLOS,1.12,302475772.58,01/11/2021
ETN,0.0167,298976722.63,01/11/2021
BETA,1.87,298420013.03,01/11/2021
AMPL,1.88,296858265.16,01/11/2021
MNGO,0.2949,294909387.68,01/11/2021
XVS,25.82,294709637.91,01/11/2021
AKT,2.58,293672310.73,01/11/2021
ERG,9.11,291589113.22,01/11/2021
SAMO,0.106,289147912.81,01/11/2021
STRAX,2.20,286630830.23,01/11/2021
DVI,1.36,282893639.39,01/11/2021
CSPR,0.1129,281419454.94,01/11/2021
JOE,2.52,280953709.82,01/11/2021
ATLAS,0.13,280845228.19,01/11/2021
BP,37.38,277631612.76,01/11/2021
ROSE,0.1844,276649988.47,01/11/2021
HEDG,0.7843,273517575.14,01/11/2021
REP,24.77,272442075.88,01/11/2021
HOGE,0.0006747,272184110.44,01/11/2021
ORBS,0.1214,270706371.44,01/11/2021
SAPP,0.5004,269003694.40,01/11/2021
BADGER,25.87,266103977.18,01/11/2021
DAWN,3.65,261857774.94,01/11/2021
ARK,1.93,256948959.67,01/11/2021
ACH,0.07575,256553680.33,01/11/2021
vBTC,1231.68,253524248.96,01/11/2021
XPR,0.0302,253468813.81,01/11/2021
TABOO,0.02561,250523344.27,01/11/2021
MAID,0.5527,250116905.68,01/11/2021
TITAN,4.66,249126575.54,01/11/2021
POLS,3.06,248784146.80,01/11/2021
MIR,3.14,243772700.30,01/11/2021
PEAK,0.2345,242525759.94,01/11/2021
STEEM,0.6085,238794601.29,01/11/2021
ORN,7.67,237735780.82,01/11/2021
HUSD,0.9999,237313252.14,01/11/2021
MLN,131.36,235496903.30,01/11/2021
PHA,0.8613,234277493.89,01/11/2021
MTL,3.48,231683719.86,01/11/2021
TLM,0.2531,231340949.37,01/11/2021
RAD,11.90,231237168.50,01/11/2021
CFG,1.87,227755873.03,01/11/2021
FXS,14.04,227641261.54,01/11/2021
XCH,143.73,227411691.72,01/11/2021
TOMO,2.62,226828949.55,01/11/2021
EPS,0.5093,226457671.06,01/11/2021
FUN,0.01996,217446276.78,01/11/2021
NOIA,0.4464,215473228.40,01/11/2021
CHR,0.4958,213119566.36,01/11/2021
UOS,0.7469,211205886.84,01/11/2021
LINA,0.05273,211113882.75,01/11/2021
ANY,11.31,210896743.01,01/11/2021
TKO,1.94,210562293.94,01/11/2021
C20,5.23,208973438.14,01/11/2021
REQ,0.2089,208909299.57,01/11/2021
AGLD,2.98,208838838.11,01/11/2021
RIF,0.2636,207201662.25,01/11/2021
MVL,0.01562,207158352.09,01/11/2021
LCX,0.291,204551280.58,01/11/2021
DKA,0.2003,203877395.89,01/11/2021
BFC,0.2402,202821595.29,01/11/2021
TKING,0.0003343,201422192.40,01/11/2021
SYS,0.322,200172952.29,01/11/2021
KAI,0.06809,199475710.35,01/11/2021
DERO,18.03,197687622.63,01/11/2021
SDN,3.52,196534846.71,01/11/2021
SFP,1.80,194763826.99,01/11/2021
UQC,19.44,194388858.19,01/11/2021
RARE,1.91,194294112.97,01/11/2021
ATA,1.12,193740135.67,01/11/2021
DODO,1.74,192298837.69,01/11/2021
JST,0.08415,190196224.58,01/11/2021
ROOK,302.77,187001555.33,01/11/2021
RFOX,0.1422,186631297.31,01/11/2021
ANT,4.71,186531399.98,01/11/2021
IQ,0.01856,186038794.96,01/11/2021
WAN,0.9574,184849203.49,01/11/2021
QKC,0.02877,184146557.44,01/11/2021
DVPN,0.03389,183754075.41,01/11/2021
BAL,26.26,182346420.22,01/11/2021
GTN,0.7328,181363074.15,01/11/2021
API3,4.90,180742007.10,01/11/2021
SSX,0.0746,180618472.93,01/11/2021
DG,516.40,179033610.17,01/11/2021
ALBT,0.7655,178321950.63,01/11/2021
vETH,87.30,177566064.14,01/11/2021
STPT,0.1321,174235465.59,01/11/2021
LGCY,0.01369,174082375.53,01/11/2021
MX,1.74,173966388.82,01/11/2021
UTK,0.3856,173539142.78,01/11/2021
SUN,0.03427,170389928.49,01/11/2021
MNW,3.61,170359826.89,01/11/2021
POWR,0.3705,169740718.98,01/11/2021
BLCT,4.45,169125645.96,01/11/2021
BNX,82.50,166887642.76,01/11/2021
CLV,1.29,166184182.22,01/11/2021
RNDR,0.9932,165255355.04,01/11/2021
RKN,0.6791,164912181.53,01/11/2021
STRK,54.58,164355863.52,01/11/2021
GHST,2.30,164251788.94,01/11/2021
ARPA,0.1443,162988618.34,01/11/2021
HTR,0.8949,161831853.59,01/11/2021
POLIS,7.48,161583874.55,01/11/2021
BOSON,2.72,161213805.85,01/11/2021
BTS,0.05312,159071846.80,01/11/2021
MOF,1.82,158410373.36,01/11/2021
BZRX,0.4651,156947457.34,01/11/2021
YFII,3999.59,154368310.63,01/11/2021
RBTC,60879.93,153724488.53,01/11/2021
SPS,0.5977,152467607.66,01/11/2021
FORTH,16.81,152213241.28,01/11/2021
DDX,5.83,152209324.14,01/11/2021
ERN,12.19,151441474.18,01/11/2021
AVA,2.91,151213729.96,01/11/2021
LAT,0.1397,149840976.69,01/11/2021
META,0.1198,149235103.04,01/11/2021
SLP,0.06953,149150749.60,01/11/2021
IDEX,0.2491,147483718.37,01/11/2021
USDX,0.9894,147095422.51,01/11/2021
KAR,8.00,146574933.03,01/11/2021
LIT,5.43,145403511.98,01/11/2021
KIN,0.00008695,143328791.03,01/11/2021
SFUND,7.37,142311215.04,01/11/2021
HUM,0.2361,141384197.52,01/11/2021
SNL,0.206,139777404.96,01/11/2021
AKRO,0.04127,138828406.33,01/11/2021
MCO,8.79,138765651.54,01/11/2021
MXC,0.05228,138140866.98,01/11/2021
HNS,0.3142,136783385.80,01/11/2021
OXY,2.17,136779314.67,01/11/2021
QUICK,418.15,136776537.94,01/11/2021
BSCPAD,1.89,136540589.32,01/11/2021
TROY,0.01528,136040518.30,01/11/2021
BOND,28.30,135254589.48,01/11/2021
KMD,1.05,134404913.61,01/11/2021
PRO,1.89,133990414.05,01/11/2021
TVK,0.2372,132674434.86,01/11/2021
GUSD,0.9952,131871217.05,01/11/2021
GTC,9.23,131088999.21,01/11/2021
STRONG,945.81,130775638.00,01/11/2021
HXRO,0.4397,130731055.53,01/11/2021
IRIS,0.1141,130467902.69,01/11/2021
NWC,0.8669,130389347.84,01/11/2021
ALPACA,0.9196,130224924.63,01/11/2021
BANANA,1.82,130098260.81,01/11/2021
CHESS,3.26,129861346.99,01/11/2021
FLUX,0.5901,128703402.29,01/11/2021
MFT,0.01281,128134073.48,01/11/2021
ZB,0.2719,125969530.54,01/11/2021
TRB,62.17,125294658.85,01/11/2021
MATH,1.08,123533904.54,01/11/2021
BEL,2.55,122348697.10,01/11/2021
KLV,0.03595,122152338.75,01/11/2021
XSGD,0.7386,121308024.09,01/11/2021
TAU,0.8316,118271614.38,01/11/2021
CUSD,1.00,117991819.66,01/11/2021
GLCH,1.49,117928664.73,01/11/2021
aEth,4010.74,117634940.14,01/11/2021
BNANA,3.69,117186953.87,01/11/2021
vXVS,0.5196,116610396.12,01/11/2021
ADX,0.8684,115638080.25,01/11/2021
CTK,1.99,114993781.27,01/11/2021
WHALE,16.99,114524600.25,01/11/2021
TPT,0.03277,113587422.96,01/11/2021
SLIM,2.16,113365754.86,01/11/2021
VAI,0.872,113007763.80,01/11/2021
ASM,0.1648,112078589.17,01/11/2021
SHFT,0.7853,111816258.95,01/11/2021
ZASH,0.06977,110982284.12,01/11/2021
CEEK,0.1503,110826239.50,01/11/2021
SWAP,1.21,108934490.95,01/11/2021
WNCG,0.9093,108923518.28,01/11/2021
DATA,0.1417,108682967.91,01/11/2021
LOOM,0.1083,108304028.40,01/11/2021
EUM,3.88,108272298.81,01/11/2021
TT,0.01321,108066913.86,01/11/2021
UPP,0.2309,106104795.52,01/11/2021
RAMP,0.2726,105818586.99,01/11/2021
FIRO,8.46,105523470.42,01/11/2021
XOR,259.79,105358200.76,01/11/2021
MONA,1.60,105265539.02,01/11/2021
XHV,7.02,103758392.44,01/11/2021
ASTRO,0.4444,103756913.86,01/11/2021
LAZIO,12.06,103719903.13,01/11/2021
EURS,1.15,103047827.68,01/11/2021
MSOL,206.10,102635592.83,01/11/2021
GODS,4.34,102582847.17,01/11/2021
NYE,14.35,101748195.25,01/11/2021
SUKU,0.8521,101529266.78,01/11/2021
FARM,160.11,101501069.02,01/11/2021
DNT,0.1682,100899788.96,01/11/2021
CRE,0.01163,100655400.01,01/11/2021
DIA,1.81,100349229.72,01/11/2021
RARI,19.41,100199978.14,01/11/2021
vUSDC,0.02099,100130660.71,01/11/2021
SURE,0.003719,99635210.42,01/11/2021
ABBC,0.1146,98323532.04,01/11/2021
CVN,7.93,98190604.02,01/11/2021
ADAPAD,0.8314,97812227.31,01/11/2021
DAO,2.63,96980065.95,01/11/2021
CENNZ,0.0807,96839356.33,01/11/2021
NFT,0.000004807,96138087.13,01/11/2021
CORE,9601.19,96011882.62,01/11/2021
SUSD,1.00,95630444.56,01/11/2021
DVF,3.95,95492991.53,01/11/2021
HARD,1.04,95131621.78,01/11/2021
BIFI,1320.50,95075906.79,01/11/2021
EXRD,0.1294,95052201.74,01/11/2021
EDG,0.01617,94772613.53,01/11/2021
MLK,1.21,94572062.32,01/11/2021
STAKE,13.18,93897602.79,01/11/2021
OOE,0.6245,93612267.01,01/11/2021
BPAY,0.01524,93088297.71,01/11/2021
HUNT,0.8407,92777891.91,01/11/2021
SOUL,0.8943,92032273.97,01/11/2021
GAFI,92.16,91983399.89,01/11/2021
PRQ,0.7122,91609326.51,01/11/2021
GAS,9.00,91142309.25,01/11/2021
XNC,1.19,91101288.43,01/11/2021
AION,0.1811,90114791.72,01/11/2021
LQTY,7.43,88850007.95,01/11/2021
NRG,1.91,88726853.20,01/11/2021
SMI,0.00008857,88574240.89,01/11/2021
AQT,4.25,87992039.17,01/11/2021
RMRK,9.25,87849039.17,01/11/2021
SSV,8.73,87331189.95,01/11/2021
VELO,0.2579,87301751.68,01/11/2021
MCB,47.08,87285962.43,01/11/2021
ELA,4.39,86994252.19,01/11/2021
RFR,0.01732,86602309.98,01/11/2021
LON,2.13,86217315.18,01/11/2021
LTO,0.2873,85115288.09,01/11/2021
URUS,162.96,85055931.17,01/11/2021
ZKS,0.4307,85036804.77,01/11/2021
PRE,0.2141,84892409.69,01/11/2021
OM,0.2377,84456738.12,01/11/2021
SPIRIT,0.3378,84313962.09,01/11/2021
DPR,0.106,83847707.30,01/11/2021
BLZ,0.2723,83680932.51,01/11/2021
DIVI,0.03245,83650777.11,01/11/2021
SAFE,4.01,83627065.59,01/11/2021
WNXM,49.51,83029339.12,01/11/2021
DFA,1.98,82772262.80,01/11/2021
AERGO,0.3129,82601754.78,01/11/2021
HEGIC,0.1323,82247675.67,01/11/2021
PNK,0.1321,81624520.96,01/11/2021
BTM,0.05043,81345975.89,01/11/2021
GRS,1.02,80471576.20,01/11/2021
RAI,3.04,80293957.76,01/11/2021
METIS,63.11,79546514.49,01/11/2021
SOLO,0.3971,79415207.87,01/11/2021
MTV,0.02208,79225239.55,01/11/2021
BEPRO,0.01166,78872277.06,01/11/2021
FLM,0.5248,78718102.84,01/11/2021
RVP,0.06539,78469378.94,01/11/2021
PAC,0.00501,78338281.77,01/11/2021
WOZX,0.5004,78185509.68,01/11/2021
CUMMIES,0.05921,78184475.68,01/11/2021
FRONT,1.13,78177601.76,01/11/2021
LDO,3.19,78164664.38,01/11/2021
IDIA,1.72,77327840.87,01/11/2021
DEGO,8.98,77316025.66,01/11/2021
REV,0.1234,77205863.35,01/11/2021
RBN,1.94,76613866.14,01/11/2021
WTC,0.977,76271342.72,01/11/2021
BASIC,0.01217,75452686.87,01/11/2021
AUCTION,36.07,75173289.42,01/11/2021
NIM,0.00882,75155904.59,01/11/2021
MPL,26.43,73867318.65,01/11/2021
VERI,34.21,73534982.37,01/11/2021
KP3R,366.79,73357809.49,01/11/2021
BEAM,0.7265,72681206.34,01/11/2021
BOA,0.2373,72049491.07,01/11/2021
COS,0.02051,71735505.25,01/11/2021
QC,0.1536,70676486.59,01/11/2021
MET,5.76,70454936.03,01/11/2021
CUDOS,0.0348,70196093.22,01/11/2021
MOC,0.1902,69848009.68,01/11/2021
erowan,0.2539,69781840.74,01/11/2021
APL,0.003287,69566467.75,01/11/2021
BURGER,4.06,69355917.85,01/11/2021
SBD,7.28,68967900.85,01/11/2021
GHC,6.875E-8,68747785.08,01/11/2021
FIO,0.1881,68266880.24,01/11/2021
PBR,1.90,68179669.91,01/11/2021
BCN,0.0003701,68119618.56,01/11/2021
MBL,0.01036,68108284.27,01/11/2021
DGD,816.42,67014019.17,01/11/2021
POLK,1.44,66996868.42,01/11/2021
STT,6.13,66931285.52,01/11/2021
ROWAN,0.2425,66660108.83,01/11/2021
VRSC,1.02,66599021.79,01/11/2021
TORN,60.36,66384420.24,01/11/2021
STARSHIP,3.50,66245103.69,01/11/2021
DAD,0.1813,66072926.85,01/11/2021
SHR,0.02813,65946308.36,01/11/2021
PDEX,20.75,65826885.48,01/11/2021
REVV,0.2363,65749494.45,01/11/2021
POND,0.08876,65404523.56,01/11/2021
NSBT,30.21,65292344.17,01/11/2021
PSG,21.01,65262875.04,01/11/2021
BTU,0.7182,65006368.97,01/11/2021
HAI,0.1433,64965839.57,01/11/2021
VBIT,0.05395,64785051.80,01/11/2021
MIX,0.01464,64688718.80,01/11/2021
VEE,0.01894,64588931.78,01/11/2021
DUSK,0.1697,64585780.45,01/11/2021
FLX,446.89,64574616.60,01/11/2021
KRL,1.72,64050801.81,01/11/2021
GMT,0.4319,63447029.77,01/11/2021
FCT,0.1868,62814978.68,01/11/2021
ALEPH,0.4889,62696129.16,01/11/2021
CREAM,101.38,62485992.94,01/11/2021
LOTTO,0.03117,62340759.70,01/11/2021
BMX,0.3581,62208066.99,01/11/2021
DOCK,0.08505,62138871.41,01/11/2021
HYDRA,16.10,62106139.41,01/11/2021
DMCH,0.285,61452137.52,01/11/2021
SRK,0.007396,61087062.77,01/11/2021
KEY,0.01218,60538262.19,01/11/2021
CVP,1.70,60286841.69,01/11/2021
RDD,0.00198,60201404.28,01/11/2021
ZEON,0.00197,60146616.94,01/11/2021
CGG,1.70,60109093.38,01/11/2021
ATRI,0.06747,59841695.73,01/11/2021
GNY,0.3109,59802811.96,01/11/2021
SWP,1.76,59643482.51,01/11/2021
VID,0.3786,59194828.02,01/11/2021
UBX,0.001296,59057000.09,01/11/2021
KYL,0.3789,58627029.15,01/11/2021
PCX,5.18,58181623.79,01/11/2021
NFTX,142.32,57537963.21,01/11/2021
UNFI,12.11,57040372.95,01/11/2021
vBUSD,0.02107,56775482.74,01/11/2021
MARO,0.1135,56350518.09,01/11/2021
CQT,1.13,56313605.42,01/11/2021
LA,0.1472,55943205.33,01/11/2021
NULS,0.5568,55472375.31,01/11/2021
AUTO,1029.70,54576928.49,01/11/2021
DRGN,0.1472,54533845.45,01/11/2021
VITE,0.1104,54504415.93,01/11/2021
BELT,6.83,54060390.14,01/11/2021
SDAO,2.37,53961675.00,01/11/2021
NFTB,0.5028,53419825.25,01/11/2021
PIVX,0.7911,53362605.06,01/11/2021
XCP,20.39,53285500.39,01/11/2021
FOR,0.08327,53251853.21,01/11/2021
DEXT,0.5259,52766865.90,01/11/2021
CITY,15.04,52759383.05,01/11/2021
BAR,14.80,52539645.41,01/11/2021
AXEL,0.1854,52207308.61,01/11/2021
LIKE,0.05105,52183573.45,01/11/2021
SOLVE,0.1199,51959986.58,01/11/2021
EFI,0.9479,51925145.81,01/11/2021
MITH,0.05166,51658577.47,01/11/2021
CET,0.07282,51603066.07,01/11/2021
GHX,0.1564,51539088.20,01/11/2021
FARA,3.61,51447937.96,01/11/2021
PMON,15.00,51160693.17,01/11/2021
SERO,0.1528,50861438.27,01/11/2021
PHB,0.01366,50647199.14,01/11/2021
CRU,24.72,50509619.31,01/11/2021
SFI,553.12,50502852.18,01/11/2021
AST,0.3327,49910607.98,01/11/2021
VSYS,0.02073,49884475.65,01/11/2021
eRSDL,0.1314,49684845.02,01/11/2021
VEGA,14.56,48638819.75,01/11/2021
RBC,0.4459,48603769.27,01/11/2021
NBS,0.01862,48550036.83,01/11/2021
GXC,0.6455,48412280.48,01/11/2021
UMB,0.6526,48332775.09,01/11/2021
AHT,0.01605,48095328.82,01/11/2021
VIDT,0.9725,48069166.07,01/11/2021
EPIC,3.65,47908814.60,01/11/2021
GZONE,0.7426,47443488.20,01/11/2021
RAINI,0.1017,46979751.36,01/11/2021
CXO,0.2246,46622884.72,01/11/2021
O3,1.81,46602569.87,01/11/2021
YLD,0.359,46572361.55,01/11/2021
LIGHT,0.7224,46428790.73,01/11/2021
NXS,0.6434,46279638.88,01/11/2021
IHF,0.39,46054683.81,01/11/2021
DSLA,0.008428,46025799.72,01/11/2021
PKF,1.38,45692788.99,01/11/2021
PENDLE,0.7219,45661397.37,01/11/2021
ULT,0.01576,44712735.65,01/11/2021
APY,0.8533,44701805.37,01/11/2021
AMO,0.002314,44262743.57,01/11/2021
AE,0.127,43934597.77,01/11/2021
EDEN,3.30,43722866.78,01/11/2021
MAPS,0.8617,43666051.23,01/11/2021
PERL,0.08881,43601508.14,01/11/2021
MAP,0.03867,43225373.95,01/11/2021
PNT,1.10,43119278.55,01/11/2021
SPI,46.46,43060708.83,01/11/2021
DEXE,12.36,43030788.97,01/11/2021
RDN,0.6441,43021929.72,01/11/2021
SLT,8.42,42958483.92,01/11/2021
GBYTE,54.27,42906516.93,01/11/2021
PLTC,0.48,42757740.33,01/11/2021
KCCPAD,0.314,42744489.01,01/11/2021
QQQ,0.0193,42519550.89,01/11/2021
VTC,0.6741,42111944.29,01/11/2021
ZEE,0.6934,41834510.52,01/11/2021
CIV,0.1392,41762968.79,01/11/2021
ARV,0.000818,41743772.27,01/11/2021
PAID,0.5019,41693137.92,01/11/2021
MWC,3.85,41564972.84,01/11/2021
MUSD,1.01,41562401.74,01/11/2021
CUT,0.2784,41513152.93,01/11/2021
WAG,1.53,41388046.37,01/11/2021
DOGEDASH,0.0007657,41383659.82,01/11/2021
RING,0.08276,41260782.66,01/11/2021
WING,19.89,40975669.75,01/11/2021
HPT,0.006522,40959802.03,01/11/2021
QSP,0.05731,40907635.25,01/11/2021
GO,0.03721,40842060.87,01/11/2021
HAPI,88.55,40825951.73,01/11/2021
FSN,0.5774,40426934.71,01/11/2021
GTO,0.05234,40317743.64,01/11/2021
CTXC,0.2145,39820257.91,01/11/2021
GSWAP,3.54,39703305.33,01/11/2021
VSP,7.17,38834117.27,01/11/2021
AIOZ,0.227,38809236.83,01/11/2021
BABY,0.385,38616841.85,01/11/2021
TONE,0.06788,38606250.86,01/11/2021
SOC,0.02188,38592788.03,01/11/2021
NIF,32.11,38429973.69,01/11/2021
KARMA,0.007046,38402740.40,01/11/2021
ANJ,0.297,38212499.53,01/11/2021
QI,0.1168,38030656.28,01/11/2021
VEED,0.006808,37895238.35,01/11/2021
ARIA20,1.47,37881135.82,01/11/2021
XED,0.5871,37793287.62,01/11/2021
GET,3.30,37588306.38,01/11/2021
LTX,1.31,37449028.07,01/11/2021
YFL,726.03,37392438.22,01/11/2021
CLT,19.12,37280975.96,01/11/2021
TMTG,0.004186,36985945.81,01/11/2021
FRM,0.2401,36960395.19,01/11/2021
BTR,0.2808,36898299.53,01/11/2021
HIBS,0.003976,36609832.84,01/11/2021
GRIN,0.414,36378662.54,01/11/2021
ERC20,0.03204,36157754.21,01/11/2021
PIB,0.001971,35879177.17,01/11/2021
KRT,0.0008303,35828370.50,01/11/2021
XEP,0.001998,35776536.18,01/11/2021
DX,0.0007144,35722205.47,01/11/2021
RAINBOW,4.121E-8,35461158.24,01/11/2021
BNK,0.001424,35444287.10,01/11/2021
BAX,0.0007076,35267066.79,01/11/2021
CWS,15.58,35263298.44,01/11/2021
ASTA,0.01952,35131303.64,01/11/2021
MONI,2.77,34967981.85,01/11/2021
FOX,0.4143,34912178.05,01/11/2021
ADS,1.72,34632591.55,01/11/2021
OXEN,0.6199,34554062.32,01/11/2021
QTCON,0.01411,34330201.66,01/11/2021
CND,0.01708,34158401.22,01/11/2021
BUX,0.5879,34042744.56,01/11/2021
FST,0.8649,33932486.42,01/11/2021
FWT,0.008444,33895466.12,01/11/2021
POOLZ,11.84,33841900.40,01/11/2021
BTRS,75.07,33783694.77,01/11/2021
PPT,0.6322,33663586.95,01/11/2021
DOGGY,0.008253,33408300.22,01/11/2021
LSS,1.49,33388841.24,01/11/2021
HEZ,7.09,33305902.63,01/11/2021
COCOS,0.7907,33222484.89,01/11/2021
BAN,0.02488,33185457.50,01/11/2021
ZANO,3.02,32906362.01,01/11/2021
FREE,0.000003298,32777209.78,01/11/2021
VLXPAD,1.07,32748128.34,01/11/2021
MLT,0.4137,32689544.88,01/11/2021
CARD,0.01386,32685789.48,01/11/2021
SAN,0.516,32657053.61,01/11/2021
WICC,0.155,32546324.40,01/11/2021
DXL,0.6169,32401420.52,01/11/2021
CLO,0.01258,32398601.30,01/11/2021
