Ticker,Price,Market Cap,Date,Stablecoin
INFX,0.04098,68573.26,01/08/2016,False
BYC,0.05757,67925.17,01/08/2016,False
BRIT,0.006223,67917.8,01/08/2016,False
TES,0.0009956,67764.87,01/08/2016,False
XPY,0.005757,66579.43,01/08/2016,False
TRK,0.0008847,66094.96,01/08/2016,False
XWC,0.0002121,65023.17,01/08/2016,False
HYPER,0.009956,64255.05,01/08/2016,False
BLITZ,0.01556,62125.36,01/08/2016,False
FUNK,1.507e-06,61637.87,01/08/2016,False
TX,0.01109,61628.57,01/08/2016,False
CRYPT,0.01005,60639.39,01/08/2016,False
XSEED,0.003963,58414.72,01/08/2016,False
ADN,0.003981,58282.63,01/08/2016,False
FIBRE,0.08902,56940.96,01/08/2016,False
CGA,0.2669,56395.95,01/08/2016,False
QTL,0.01095,55419.24,01/08/2016,False
MI,0.0001333,53900.72,01/08/2016,False
SPHR,0.01741,53672.41,01/08/2016,False
SXC,0.0004543,52974.5,01/08/2016,False
RBIES,0.005217,52723.25,01/08/2016,False
TRC,0.003164,50735.67,01/08/2016,False
YACC,6.666e-05,50205.75,01/08/2016,False
RED,0.0006666,49397.71,01/08/2016,False
FCN,0.01091,48847.7,01/08/2016,False
MMBTCD,0.1214,48558.24,01/08/2016,False
CCN,0.01003,46952.94,01/08/2016,False
BSD,0.003943,45998.89,01/08/2016,False
THC,0.0002242,45128.44,01/08/2016,False
DVC,4.188e-06,45093.7,01/08/2016,False
XBC,0.5182,44649.6,01/08/2016,False
DRACO,0.002358,44542.97,01/08/2016,False
TEK,0.0001212,43143.18,01/08/2016,False
HODL,0.00377,42318.35,01/08/2016,False
LDOGE,3.063e-06,41956.48,01/08/2016,False
FRC,0.000909,41777.86,01/08/2016,False
BTA,0.008894,41726.54,01/08/2016,False
TIT,0.0008428,40919.02,01/08/2016,False
TVE,0.08095,39578.32,01/08/2016,False
LOT,2.709e-06,39255.95,01/08/2016,False
GAP,0.005272,38247.75,01/08/2016,False
YAC,0.0003606,37658.5,01/08/2016,False
PKB,0.00788,37293.2,01/08/2016,False
NEWB,0.001515,36358.14,01/08/2016,False
QBK,0.06818,35789.81,01/08/2016,False
1337,6.06e-06,35026.34,01/08/2016,False
Privatebet,0.08625,34499.07,01/08/2016,False
SNRG,0.01824,33029.86,01/08/2016,False
BQC,0.000631,32032.62,01/08/2016,False
CUBE,3.636e-05,31628.3,01/08/2016,False
CRW,0.003269,31133.24,01/08/2016,False
URO,0.02632,30817.85,01/08/2016,False
DEM,0.001362,30579.52,01/08/2016,False
NXTTY,3.031e-05,30305.96,01/08/2016,False
NKA,6.231e-06,29718.14,01/08/2016,False
CNO,0.0002934,29336.04,01/08/2016,False
DSH,0.002424,29225.26,01/08/2016,False
BITBTC,617.49,28652.72,01/08/2016,False
SLG,0.0073,28332.33,01/08/2016,False
UFO,1.212e-05,28046.08,01/08/2016,False
KORE,0.01476,27027.38,01/08/2016,False
METAL,0.0003454,26570.26,01/08/2016,False
BIGUP,6.241e-06,26425.52,01/08/2016,False
WGC,0.0369,26233.05,01/08/2016,False
STV,0.003678,26006.41,01/08/2016,False
MCN,0.001357,25038.41,01/08/2016,False
BLC,0.002218,24993.32,01/08/2016,False
DOPE,0.0001757,24805.7,01/08/2016,False
ECC,1.231e-06,24732.71,01/08/2016,False
MUE,0.0002543,24553.68,01/08/2016,False
CKC,0.001127,23070.32,01/08/2016,False
TROLL,4.306e-05,22832.79,01/08/2016,False
PUT,0.0002304,22809.92,01/08/2016,False
PRT,3.102e-05,22162.4,01/08/2016,False
GB,0.002438,22064.96,01/08/2016,False
OC,0.0003575,21843.59,01/08/2016,False
VIRAL,0.004012,21622.64,01/08/2016,False
MEME,0.001746,20861.34,01/08/2016,False
POST,0.001355,20643.34,01/08/2016,False
1CR,0.4216,20313.9,01/08/2016,False
XPD,0.0003173,20302.99,01/08/2016,False
PTC,0.0001757,20238.0,01/08/2016,False
XQN,0.0008499,19925.42,01/08/2016,False
DTC,0.001416,19815.92,01/08/2016,False
GLC,0.0003011,19620.27,01/08/2016,False
MXT,0.007216,19563.92,01/08/2016,False
SCRT,0.004569,19239.29,01/08/2016,False
DIME,3.871e-08,19167.33,01/08/2016,False
SOIL,0.005617,18993.95,01/08/2016,False
ARCH,0.001139,18836.83,01/08/2016,False
ZRC,0.001466,18722.05,01/08/2016,False
CDN,0.000194,18449.92,01/08/2016,False
SPEX,6.244e-06,17898.9,01/08/2016,False
CAP,0.0002606,17530.11,01/08/2016,False
BTX,0.0002242,17528.35,01/08/2016,False
NYAN,6.06e-05,17044.29,01/08/2016,False
ARI,0.0001212,16998.95,01/08/2016,False
XRA,0.0001818,16702.38,01/08/2016,False
MOIN,0.002586,16666.79,01/08/2016,False
BLRY,0.001848,16511.37,01/08/2016,False
888,0.0003757,16093.65,01/08/2016,False
CESC,0.0001091,15718.18,01/08/2016,False
QCN,0.003636,15710.61,01/08/2016,False
SLING,0.01434,15406.05,01/08/2016,False
PRIME,0.004284,15362.58,01/08/2016,False
CHIP,0.001454,15039.74,01/08/2016,False
SMC,0.0006847,14744.89,01/08/2016,False
HBN,0.0005151,14059.52,01/08/2016,False
BITGOLD,1437.46,14039.27,01/08/2016,False
NTRN,0.001094,13809.85,01/08/2016,False
MNTA,0.0008128,13584.32,01/08/2016,False
STEPS,0.0007272,13536.91,01/08/2016,False
611,0.03567,13485.41,01/08/2016,False
XAI,0.01936,13251.79,01/08/2016,False
BITSILVER,19.29,13185.24,01/08/2016,False
8BIT,0.01841,13107.32,01/08/2016,False
HAL,0.003636,13061.45,01/08/2016,False
SPACE,0.006558,12641.12,01/08/2016,False
BSTY,0.001554,12617.55,01/08/2016,False
MANNA,0.0003272,12611.27,01/08/2016,False
BITZ,0.006127,12198.16,01/08/2016,False
MAD,6.06e-06,12123.52,01/08/2016,False
VIOR,0.00244,12093.31,01/08/2016,False
BOB,0.002439,12071.61,01/08/2016,False
BTB,0.4545,11994.02,01/08/2016,False
U,0.004424,11898.58,01/08/2016,False
CON,0.0005159,11887.88,01/08/2016,False
020,7.727e-08,11696.42,01/08/2016,False
BUCKS,0.1107,11667.63,01/08/2016,False
MND,0.0009036,11337.08,01/08/2016,False
CORG,1.209e-05,11268.3,01/08/2016,False
PXI,0.002475,11197.0,01/08/2016,False
NLX,0.000276,11144.37,01/08/2016,False
GRN,0.0003719,11093.38,01/08/2016,False
BIOS,0.0005379,10943.99,01/08/2016,False
XCO,0.0008787,10882.12,01/08/2016,False
EMD,0.000612,10868.03,01/08/2016,False
UNB,0.00472,10754.0,01/08/2016,False
SFR,0.0005151,10500.3,01/08/2016,False
FST,8.262e-05,10473.01,01/08/2016,False
DLISK,0.0001031,10306.62,01/08/2016,False
UNIT,0.0007987,10273.79,01/08/2016,False
VIP,7.949e-06,10014.84,01/08/2016,False
BTC,572.3,9067862279.66,01/09/2016,False
ETH,11.99,1002323310.59,01/09/2016,False
XRP,0.005984,211326136.48,01/09/2016,False
LTC,3.83,181532587.91,01/09/2016,False
ETC,1.44,120567661.1,01/09/2016,False
STEEM,0.8141,106574223.68,01/09/2016,False
XMR,8.0,102420112.8,01/09/2016,False
DASH,11.45,76780283.58,01/09/2016,False
XEM,0.005569,50117322.7,01/09/2016,False
MAID,0.09807,44383040.4,01/09/2016,False
FCT,3.38,29543257.76,01/09/2016,False
LSK,0.2463,24630141.26,01/09/2016,False
DOGE,0.0002319,24550205.61,01/09/2016,False
NXT,0.02307,23051416.32,01/09/2016,False
DGD,10.58,21165231.7,01/09/2016,False
EMC,0.4251,16323591.6,01/09/2016,False
WAVES,0.1611,16109451.65,01/09/2016,False
BTS,0.005838,15021130.43,01/09/2016,False
BCY,0.3082,12940935.71,01/09/2016,False
PPY,12.59,12590665.82,01/09/2016,False
XLM,0.001887,10666134.23,01/09/2016,False
BCN,5.749e-05,10422292.34,01/09/2016,False
AMP,0.156,9765870.68,01/09/2016,False
PPC,0.3643,8549413.97,01/09/2016,False
XCP,3.25,8537006.56,01/09/2016,False
NAUT,0.5227,8457839.76,01/09/2016,False
SC,0.0004415,7939531.67,01/09/2016,False
XAUR,0.09293,7674284.84,01/09/2016,False
GAME,0.1074,6134472.52,01/09/2016,False
SJCX,0.1188,5979049.89,01/09/2016,False
AGRS,0.1384,5811125.99,01/09/2016,False
YBC,1.69,5080679.34,01/09/2016,False
SYS,0.009544,4613879.73,01/09/2016,False
TIPS,1.007e-05,4375452.96,01/09/2016,False
NMC,0.2883,4247993.47,01/09/2016,False
YOC,0.1226,3976955.17,01/09/2016,False
DCR,1.46,3695980.08,01/09/2016,False
SDC,0.5259,3456199.55,01/09/2016,False
BTCD,2.39,3073734.91,01/09/2016,False
UNITY,3.56,2903685.19,01/09/2016,False
IOC,0.1581,2573457.58,01/09/2016,False
VASH,0.005961,2386589.27,01/09/2016,False
JACK,5.723e-06,2386220.96,01/09/2016,False
OMNI,4.3,2379643.2,01/09/2016,False
RBY,0.1002,2347033.19,01/09/2016,False
QWARK,0.03632,2260224.48,01/09/2016,False
BLK,0.029,2193503.16,01/09/2016,False
STRAT,0.02209,2166113.95,01/09/2016,False
DGB,0.0003026,2149037.96,01/09/2016,False
XVC,0.1429,2108157.67,01/09/2016,False
GRC,0.005423,2061066.4,01/09/2016,False
XHI,0.0279,2044961.46,01/09/2016,False
VRC,0.06665,1850685.42,01/09/2016,False
GCR,0.01668,1691255.85,01/09/2016,False
SLR,0.04675,1614899.57,01/09/2016,False
FTC,0.012,1604846.49,01/09/2016,False
MONA,0.04065,1548724.31,01/09/2016,False
EXP,0.4148,1506623.83,01/09/2016,False
AEON,0.12,1479212.72,01/09/2016,False
SWARM,0.01454,1452798.02,01/09/2016,False
HTC,0.0001259,1384454.03,01/09/2016,False
RVR,0.04105,1293026.83,01/09/2016,False
NXS,0.03013,1249915.42,01/09/2016,False
EAC,0.0001326,1239368.0,01/09/2016,False
XSD,0.0008757,1203766.85,01/09/2016,False
VTA,0.0001017,1200073.51,01/09/2016,False
DONU,0.4028,1122737.12,01/09/2016,False
CLAM,0.5943,1120079.07,01/09/2016,False
SCOT,0.001093,1093054.77,01/09/2016,False
NOTE,0.009794,1086151.11,01/09/2016,False
JINN,18.46,1083498.44,01/09/2016,False
BRX,0.1717,1076172.7,01/09/2016,False
AUR,0.1256,1068843.21,01/09/2016,False
XPM,0.0664,1055656.58,01/09/2016,False
ION,0.1459,1055262.36,01/09/2016,False
MINT,4.514e-05,1041817.69,01/09/2016,False
NAV,0.01722,1026579.87,01/09/2016,False
QRK,0.004038,1010002.13,01/09/2016,False
RADS,0.3398,987740.3,01/09/2016,False
VTC,0.03421,970242.53,01/09/2016,False
RDD,3.434e-05,968465.35,01/09/2016,False
RBT,0.007852,898917.45,01/09/2016,False
NVC,0.5772,853139.36,01/09/2016,False
LBC,0.111,851759.78,01/09/2016,False
XDN,0.0001213,832700.97,01/09/2016,False
NLG,0.00259,825821.14,01/09/2016,False
OBITS,0.1145,816681.19,01/09/2016,False
AC,0.001534,814188.85,01/09/2016,False
STS,0.001428,807187.38,01/09/2016,False
BRK,0.04407,761657.28,01/09/2016,False
WDC,0.007046,756138.31,01/09/2016,False
CURE,0.02695,712303.71,01/09/2016,False
FAIR,0.01345,707587.98,01/09/2016,False
GLC,0.01749,695207.36,01/09/2016,False
BLOCK,0.1776,694316.21,01/09/2016,False
JLH,0.0692,692004.26,01/09/2016,False
QORA,6.852e-05,685175.91,01/09/2016,False
RISE,0.006616,677381.1,01/09/2016,False
ADZ,0.01397,655811.85,01/09/2016,False
USNBT,0.8296,628113.1,01/09/2016,False
BOST,0.05244,621752.66,01/09/2016,False
PLS,0.0003042,608312.12,01/09/2016,False
START,0.0128,576971.15,01/09/2016,False
IXC,0.02746,576713.02,01/09/2016,False
SLS,0.565,565929.49,01/09/2016,False
MEC,0.017,558919.97,01/09/2016,False
PDC,0.01116,557973.0,01/09/2016,False
BURST,0.0003293,512802.09,01/09/2016,False
BILS,0.0005095,509458.83,01/09/2016,False
MMNXT,0.05083,508299.1,01/09/2016,False
SILK,0.01144,503490.97,01/09/2016,False
BAY,0.0004991,501803.0,01/09/2016,False
DMD,0.287,498681.36,01/09/2016,False
GAM,0.3259,498144.71,01/09/2016,False
DEX,0.4615,461492.3,01/09/2016,False
REE,0.03658,448498.22,01/09/2016,False
SKYNET,0.4846,433310.66,01/09/2016,False
BBR,0.05441,432332.98,01/09/2016,False
IFC,4.747e-06,430079.37,01/09/2016,False
ZCC,0.006863,423126.9,01/09/2016,False
HMP,0.0003033,411018.85,01/09/2016,False
DGC,0.01184,407112.59,01/09/2016,False
SFT,0.0001889,405557.44,01/09/2016,False
RIC,0.01531,403946.05,01/09/2016,False
UNC,0.04795,402225.94,01/09/2016,False
APC,0.01783,397383.84,01/09/2016,False
ZEIT,1.122e-05,394985.96,01/09/2016,False
NSR,0.0002919,394320.05,01/09/2016,False
CBX,0.4007,391386.01,01/09/2016,False
XCN,0.001872,384364.87,01/09/2016,False
GEMZ,0.004258,375258.81,01/09/2016,False
SYNX,0.04574,354102.38,01/09/2016,False
EGC,0.02675,350120.73,01/09/2016,False
ANC,0.1657,349762.21,01/09/2016,False
VOOT,0.004922,340972.24,01/09/2016,False
TRUMP,0.0505,329008.53,01/09/2016,False
ZET,0.001944,320321.24,01/09/2016,False
FLO,0.002536,314925.48,01/09/2016,False
AMBER,0.007186,312532.2,01/09/2016,False
POT,0.001444,309181.78,01/09/2016,False
VIA,0.01387,301123.23,01/09/2016,False
XMY,0.0002175,298776.76,01/09/2016,False
KR,0.1014,294968.1,01/09/2016,False
BITCNY,0.1502,288945.77,01/09/2016,False
SPR,0.04521,286983.97,01/09/2016,False
WBB,0.1541,281609.32,01/09/2016,False
MOON,1.282e-06,276887.27,01/09/2016,False
XC,0.04671,267632.81,01/09/2016,False
ICOO,0.5232,256866.48,01/09/2016,False
XCR,0.002558,255809.17,01/09/2016,False
NEU,0.0004864,252215.83,01/09/2016,False
EMC2,0.001243,251552.56,01/09/2016,False
ADCN,0.05716,250112.57,01/09/2016,False
DIEM,1.145e-05,248941.86,01/09/2016,False
UNO,1.26,248847.11,01/09/2016,False
CNMT,0.09255,242160.59,01/09/2016,False
SHIFT,0.03026,240670.92,01/09/2016,False
BTM,0.1456,240573.35,01/09/2016,False
CLOAK,0.04894,234480.66,01/09/2016,False
EFL,0.01574,232597.54,01/09/2016,False
NXTV,0.2307,230745.0,01/09/2016,False
PTS,0.0002289,228911.86,01/09/2016,False
ENRG,0.001854,222887.69,01/09/2016,False
COVAL,0.000557,222804.26,01/09/2016,False
GRE,9.729e-05,221705.27,01/09/2016,False
SRC,0.03521,220488.83,01/09/2016,False
TAG,0.04495,220191.2,01/09/2016,False
XVG,1.757e-05,220041.38,01/09/2016,False
MRC,1.145e-05,210482.61,01/09/2016,False
XSI,0.02261,209164.6,01/09/2016,False
BITS,0.05157,208981.31,01/09/2016,False
UBQ,0.05666,204572.96,01/09/2016,False
DBIC,0.03337,198130.06,01/09/2016,False
LXC,0.02015,197407.84,01/09/2016,False
AU,0.6805,195408.19,01/09/2016,False
NRS,0.07726,191404.69,01/09/2016,False
2GIVE,0.0003714,186702.13,01/09/2016,False
XWC,0.0006009,184224.57,01/09/2016,False
CJ,0.0004583,180728.76,01/09/2016,False
OK,0.002636,175692.28,01/09/2016,False
XPB,0.008098,174455.98,01/09/2016,False
CANN,0.002257,174302.66,01/09/2016,False
CPC,0.2433,170086.58,01/09/2016,False
XST,0.006971,170001.82,01/09/2016,False
STV,0.02404,169948.41,01/09/2016,False
I0C,0.007926,166006.12,01/09/2016,False
FUNK,3.978e-06,163245.21,01/09/2016,False
MAX,0.003883,161007.0,01/09/2016,False
MED,0.003892,157340.88,01/09/2016,False
BTSR,0.06868,155723.56,01/09/2016,False
LQD,0.4469,152718.54,01/09/2016,False
PIVX,0.003455,151622.42,01/09/2016,False
PND,4.615e-06,150054.74,01/09/2016,False
GEO,0.06111,150035.84,01/09/2016,False
PANGEA,0.15,149887.11,01/09/2016,False
MNM,0.01571,147989.77,01/09/2016,False
SIB,0.0125,144150.85,01/09/2016,False
SMLY,5.674e-06,143775.62,01/09/2016,False
FLDC,0.000377,143638.43,01/09/2016,False
MAZA,0.0001373,142399.98,01/09/2016,False
ADC,0.0001805,140758.75,01/09/2016,False
GYC,0.003326,139711.59,01/09/2016,False
NET,0.0001854,134943.62,01/09/2016,False
HZ,0.0001316,131267.16,01/09/2016,False
LOG,0.01603,128800.63,01/09/2016,False
HUC,0.009013,123033.94,01/09/2016,False
MI,0.0002976,120318.76,01/09/2016,False
NOBL,5.151e-05,117285.36,01/09/2016,False
DRACO,0.001677,117048.95,01/09/2016,False
GRS,0.001784,115948.22,01/09/2016,False
FC2,0.001156,115848.45,01/09/2016,False
HTML5,2.814e-06,114425.65,01/09/2016,False
TRUST,0.003529,113242.88,01/09/2016,False
ORB,0.04093,111960.32,01/09/2016,False
CSC,0.002859,110366.43,01/09/2016,False
BITUSD,0.9911,107092.92,01/09/2016,False
DEBUNE,0.4615,106941.54,01/09/2016,False
UNB,0.04476,101965.48,01/09/2016,False
TIX,1.498e-06,100207.98,01/09/2016,False
CV2,4.666e-06,98892.99,01/09/2016,False
MOJO,0.0009214,97719.98,01/09/2016,False
BITS,0.005151,96937.5,01/09/2016,False
C2,0.0009669,96670.65,01/09/2016,False
HODL,0.006624,96616.34,01/09/2016,False
CRB,0.007711,95917.83,01/09/2016,False
LTBC,0.0002003,95426.14,01/09/2016,False
PINK,0.0002581,94139.99,01/09/2016,False
ABY,0.0001348,93602.52,01/09/2016,False
SYNC,75.13,88426.02,01/09/2016,False
LEAF,5.723e-06,87690.34,01/09/2016,False
XMG,0.01554,87475.78,01/09/2016,False
UTC,0.002684,86572.98,01/09/2016,False
J,0.03516,86073.95,01/09/2016,False
XTC,0.0008355,83552.88,01/09/2016,False
BLITZ,0.02022,80962.24,01/09/2016,False
SNRG,0.04038,78235.75,01/09/2016,False
PAK,0.003054,78219.33,01/09/2016,False
BITB,5.117e-05,78112.64,01/09/2016,False
CREVA,0.002422,76354.34,01/09/2016,False
FLY,0.3599,75867.37,01/09/2016,False
GLC,0.001149,74896.57,01/09/2016,False
BLU,0.0001295,74125.09,01/09/2016,False
FIBRE,0.1142,73085.0,01/09/2016,False
BSD,0.00605,72849.67,01/09/2016,False
ZAIF,0.01948,71753.48,01/09/2016,False
HYPER,0.01052,69271.55,01/09/2016,False
BYC,0.05548,68052.75,01/09/2016,False
TRK,0.0008227,65193.92,01/09/2016,False
QBK,0.1238,65020.5,01/09/2016,False
FLT,0.0002117,64835.18,01/09/2016,False
EXCL,0.01594,59716.11,01/09/2016,False
NKA,1.145e-05,59312.76,01/09/2016,False
MUE,0.0005834,57801.86,01/09/2016,False
XBC,0.662,57363.47,01/09/2016,False
DARK,0.004235,55313.19,01/09/2016,False
INFX,0.03263,54595.28,01/09/2016,False
MARYJ,0.001048,54380.75,01/09/2016,False
PIGGY,0.0001087,52328.89,01/09/2016,False
XPY,0.004438,51392.38,01/09/2016,False
NXTTY,5.074e-05,50742.7,01/09/2016,False
WGC,0.0236,50053.47,01/09/2016,False
MMBTCD,0.1246,49840.92,01/09/2016,False
TGC,0.001145,49830.48,01/09/2016,False
CDN,0.0005174,49527.42,01/09/2016,False
UNIQ,0.007343,49106.75,01/09/2016,False
QTL,0.009663,48911.84,01/09/2016,False
1337,5.766e-06,48896.29,01/09/2016,False
ARCH,0.002896,47912.97,01/09/2016,False
HYP,0.000124,47819.88,01/09/2016,False
PKB,0.009872,46754.64,01/09/2016,False
BELA,0.001906,43765.46,01/09/2016,False
EL,0.003794,42529.63,01/09/2016,False
SXC,0.0003566,41799.51,01/09/2016,False
CNO,0.0004178,41774.42,01/09/2016,False
KOBO,0.001717,41709.56,01/09/2016,False
TES,0.0006006,40878.62,01/09/2016,False
THC,0.0002003,40669.79,01/09/2016,False
TIT,0.0008161,40535.98,01/09/2016,False
VTR,0.00376,40499.51,01/09/2016,False
LOT,2.758e-06,39972.63,01/09/2016,False
WAY,0.0003892,38916.8,01/09/2016,False
XRA,0.000412,38516.45,01/09/2016,False
TX,0.006776,37947.78,01/09/2016,False
TEK,8.584e-05,37882.26,01/09/2016,False
CRYPT,0.006135,37006.08,01/09/2016,False
SLG,0.009399,36478.18,01/09/2016,False
YAC,0.0003434,36368.11,01/09/2016,False
SPHR,0.01179,36344.68,01/09/2016,False
GAP,0.004006,36084.67,01/09/2016,False
URO,0.02948,34681.1,01/09/2016,False
MMC,0.003434,34587.57,01/09/2016,False
RBIES,0.003408,34504.84,01/09/2016,False
TRC,0.002037,33429.41,01/09/2016,False
XSEED,0.002261,33424.61,01/09/2016,False
BITBTC,563.53,32323.37,01/09/2016,False
CCN,0.006867,32158.89,01/09/2016,False
CRW,0.003138,31225.49,01/09/2016,False
BTX,0.0003949,31065.99,01/09/2016,False
BTA,0.006407,30339.89,01/09/2016,False
ARB,0.006661,29921.12,01/09/2016,False
ECC,1.474e-06,29707.86,01/09/2016,False
FRC,0.0006352,29196.86,01/09/2016,False
SLING,0.02676,28742.58,01/09/2016,False
KORE,0.01545,28280.54,01/09/2016,False
SCN,0.01847,27935.08,01/09/2016,False
DEM,0.001171,27584.71,01/09/2016,False
DVC,2.561e-06,27573.84,01/09/2016,False
CGA,0.13,27471.25,01/09/2016,False
CKC,0.001312,27007.33,01/09/2016,False
YACC,3.434e-05,26792.56,01/09/2016,False
GAIA,0.00111,26757.91,01/09/2016,False
SCRT,0.006295,26522.85,01/09/2016,False
UFO,1.145e-05,26486.85,01/09/2016,False
BQC,0.0005214,26466.9,01/09/2016,False
1CR,0.5181,26368.81,01/09/2016,False
HBN,0.0008813,25567.18,01/09/2016,False
SPRTS,5.723e-06,25180.66,01/09/2016,False
NEWB,0.001047,25118.29,01/09/2016,False
GB,0.002446,24720.54,01/09/2016,False
CAP,0.0003376,24437.63,01/09/2016,False
BIGUP,5.723e-06,24231.76,01/09/2016,False
FCN,0.005151,23815.15,01/09/2016,False
XQN,0.0009786,23468.04,01/09/2016,False
DOPE,0.0001659,23411.48,01/09/2016,False
LIR,0.0006925,23394.7,01/09/2016,False
PRIME,0.006376,22862.6,01/09/2016,False
DIME,4.55e-08,22825.64,01/09/2016,False
PTC,0.0001946,22408.18,01/09/2016,False
CUBE,1.717e-05,22078.15,01/09/2016,False
DSH,0.00183,22067.8,01/09/2016,False
MXT,0.008115,22019.34,01/09/2016,False
BERN,0.0005048,21412.82,01/09/2016,False
MEME,0.001763,21075.37,01/09/2016,False
BLC,0.001745,20251.58,01/09/2016,False
SOIL,0.005557,18789.4,01/09/2016,False
MOIN,0.00278,18040.06,01/09/2016,False
LDOGE,1.294e-06,17728.11,01/09/2016,False
ADN,0.001196,17509.68,01/09/2016,False
OC,0.0002861,17493.29,01/09/2016,False
SMC,0.0007897,17079.85,01/09/2016,False
WARP,0.01557,17050.39,01/09/2016,False
VIRAL,0.003151,17012.87,01/09/2016,False
DTC,0.001214,16987.88,01/09/2016,False
NYAN,5.897e-05,16792.8,01/09/2016,False
POST,0.001093,16715.42,01/09/2016,False
SPEX,5.723e-06,16405.02,01/09/2016,False
UNIT,0.001207,15752.02,01/09/2016,False
SPACE,0.001202,15751.65,01/09/2016,False
TRI,0.2169,15394.54,01/09/2016,False
BITSILVER,18.39,15353.87,01/09/2016,False
QCN,0.003434,15339.05,01/09/2016,False
TROLL,2.867e-05,15309.69,01/09/2016,False
AM,0.00123,14899.7,01/09/2016,False
CAGE,1.461e-07,14778.24,01/09/2016,False
CYT,0.1889,14466.76,01/09/2016,False
BITGOLD,1293.72,14296.78,01/09/2016,False
BITZ,0.007002,13939.42,01/09/2016,False
ZRC,0.001079,13781.31,01/09/2016,False
PUT,0.0001389,13779.53,01/09/2016,False
COXST,0.0005057,13723.66,01/09/2016,False
XPD,0.0002139,13687.42,01/09/2016,False
BUCKS,0.126,13279.81,01/09/2016,False
SFR,0.0006467,13183.16,01/09/2016,False
XCO,0.001041,12891.7,01/09/2016,False
MANNA,0.0003262,12668.37,01/09/2016,False
FRK,0.01954,12448.28,01/09/2016,False
FLVR,0.0006181,12352.83,01/09/2016,False
MCN,0.0006581,12139.89,01/09/2016,False
BSTY,0.001474,11969.93,01/09/2016,False
VIOR,0.002415,11967.76,01/09/2016,False
KUC,0.001479,11939.4,01/09/2016,False
020,7.745e-08,11764.38,01/09/2016,False
STEPS,0.0006238,11618.01,01/09/2016,False
MAD,5.725e-06,11453.57,01/09/2016,False
ANI,5.723e-06,11308.03,01/09/2016,False
GP,0.009259,11298.07,01/09/2016,False
NTRN,0.0008813,11120.11,01/09/2016,False
BLRY,0.001242,11106.76,01/09/2016,False
BOB,0.002227,11052.11,01/09/2016,False
BTB,0.4006,10815.86,01/09/2016,False
BUN,1.065e-07,10572.11,01/09/2016,False
MND,0.0008413,10554.87,01/09/2016,False
FRN,0.006113,10477.8,01/09/2016,False
NLX,0.0002575,10423.89,01/09/2016,False
BIOS,0.0005092,10389.79,01/09/2016,False
8BIT,0.01431,10190.1,01/09/2016,False
PLNC,0.0005952,10171.24,01/09/2016,False
BTC,613.98,9761881351.71,01/10/2016,False
ETH,13.17,1113568228.72,01/10/2016,False
XRP,0.008205,291065047.55,01/10/2016,False
LTC,3.85,184010915.36,01/10/2016,False
ETC,1.19,100775669.65,01/10/2016,False
XMR,7.36,95841692.62,01/10/2016,False
DASH,11.71,79352803.28,01/10/2016,False
STEEM,0.4456,71273894.72,01/10/2016,False
MAID,0.089,40277124.91,01/10/2016,False
XEM,0.004386,39469682.14,01/10/2016,False
DGD,13.88,27758123.4,01/10/2016,False
DOGE,0.000233,24762108.28,01/10/2016,False
LSK,0.2336,23364187.78,01/10/2016,False
FCT,2.39,20880770.13,01/10/2016,False
WAVES,0.1859,18592390.42,01/10/2016,False
XLM,0.002763,16834047.49,01/10/2016,False
